game_id,rated,turns,victory_status,winner,time_increment,white_id,white_rating,black_id,black_rating,moves,opening_code,opening_moves,opening_fullname,opening_shortname,opening_response,opening_variation
19021.0,True,33.0,Mate,Black,10+0,johannesco,1451.0,nikkadam,1175.0,d4 d5 Nf3 Nf6 e3 Bg4 Nc6 Bg5 g3 e6 Bd3 Be7 Ne2 c5 dxc5 dxc,A00,8.0,Ruy Lopez: Advance Variation #2,Ruy Lopez,,Advance Variation #2
506.0,True,64.0,Resign,White,10+0,zhichess,1617.0,kwaggers,1603.0,e4 e5 Nf3 Nc6 d3 d6 Bc4 d5 Nb5 Bxc6 Bd3 Bg4 Bxh4 Nxc,B20,4.0,Busch-Gass Gambit Accepted,Busch-Gass Gambit,,Busch-Gass Gambit
11599.0,True,45.0,Resign,White,10+0,azamand,1282.0,fakti,1231.0,d4 d5 e4 e6 Bf4 Nf6 Nf3 Bd7 Bd2 c6 c3 Nbd7 O-O Bd7 O-O Bg4 Nbd7 Nb3 g6 Ne2,C46,4.0,Philidor Defense,Philidor Defense,,Beyer Gambit
9588.0,True,37.0,Resign,White,10+0,cgraham_p,1382.0,chesswithdw,1332.0,e4 e5 Nf3 Nc6 Bc4 b6 d3 Nf6 Nc3 Nxe5 Qxd1+ Qxd1 Nf6 Nc3 d5 Bb2 Bb7 Re1 Nxe4,B23,7.0,Bishop's Opening,Bishop's Opening,,Chigorin Variation
11976.0,True,64.0,Resign,Black,5+10,mary_t_m_id,1211.0,zapalan,1165.0,d4 d5 c4 e6 d4 h6 Nc3 Nf6 Bd3 d5 exd5 cxd5 Nxd5 Nf3 Nf6 Bd2 c5 Ba4 Nxf2+ Kxf,B50,1.0,Scandinavian Defense: Accelerated Move Order,Scandinavian Defense,,Accelerated Move Order
487.0,True,46.0,Out of Time,Black,5+5,chess_star,1632.0,darober,1791.0,e4 e6 Nf3 Nc6 Bb4 f6 Bd3 e5 d3 d6 Nf3 e4 Qd2 Nf6 Nc3 Qd2 Nxd3+ Qxd3 Nxd3 Bxd3 Rb1 Nc5 Bd4 Rb1 Nd4,B01,11.0,Italian Game,Italian Game,,Orthodox Variation
9541.0,True,69.0,Mate,Black,15+3,kavelon,1665.0,kitty_chess,1413.0,e4 e5 Nf3 d6 d4 exd4 Nc6 Nf6 Bb5 Bxa8 Bxa8 Nb3 d5 e4 Nd2 O-O Nxd4 c3 Bxd4 exd,C41,7.0,Philidor Defense: Nyezhmetdinov-Rossolimo Attack,Philidor Defense,,Nyezhmetdinov-Rossolimo Attack
1807.0,True,15.0,Resign,White,10+0,gm_m_m_n_m_p,1361.0,kim_m_m_x_t,1386.0,e4 c5 Nf3 d6 c3 Nc6 Nc3 d5 exd5 Nxd5 Nxd5 Qxd5 Bf5 Qe2 O-O-O c4 cxc4 d,C20,7.0,French Defense,French Defense,,Knight Variation
906.0,True,35.0,Mate,White,10+0,rippo,1810.0,alexmacher,1804.0,d4 Nf6 Nf3 e6 Nc3 Be7 e3 d5 exd5 Nxd5 c3 Bc4 Nd4 Nxf7 Bxf7 Nd2 Nxb4 Qc1 Bg4 Qc6 Bxg4 Bxh6,C42,3.0,Sicilian Defense: Najdorf Variation,Sicilian Defense,Accepted,Najdorf Variation
1398.0,True,10.0,Resign,Black,10+0,krishna,1400.0,chess_master,1066.0,e4 e5 Nf3 Nf6 Bc4 Bg5 d3 Nxd4 Nf3 e6 Nxe5 fxe5 Nc6 Bxc6+ Bd2 Qd7 d4 Qxc7+ Kc7 Nb3 Qd6 Qe2 a5 Qd3 Nb5 Qd2 N,A42,7.0,Italian Game,Italian Game,Accepted,Black Mustang Defense
16109.0,False,39.0,Resign,Black,10+0,ncvek,1177.0,kenya,1170.0,d4 c5 d3 e6 dxe6 Nf3 O-O Ne5 Nxe4 Nxe5 Nf4 a5 b4 Bb2 Bxc6 Nb5 Bxc6 Nxe6 Bxe6,B00,3.0,King's Pawn Game: Zukertort Variation,King's Pawn Game,,Zukertort Variation
11892.0,True,70.0,Resign,Black,10+0,ehsan,1241.0,thechoww,1282.0,e4 c5 Nc3 g6 Nc3 Be7 Nf3 Qb6 e5 Bc4 Bxd2 Nxd2 Qxd2 Nf6 Nf3 Nc6 O-O Ne5 Bb4 Bg5 Bd2 Nf6 Bd,A00,6.0,Italian Game: Alapin Variation,Italian Game,,Alapin Variation
1808.0,False,51.0,Resign,White,7+7,a_machete,1489.0,zapala,1581.0,e4 e5 Nf3 Nc6 Bc4 d5 c4 b6 Bf4 Bb7 a3 b5 a5 Nc3 Nd7 Bxe4 Qe7 N,D10,3.0,Sicilian Defense: Staunton Gambit Accepted,Sicilian Defense,Accepted,Staunton Gambit Accepted
13232.0,True,32.0,Resign,Black,10+0,kurtopos,1803.0,mr_t,1722.0,e4 e5 Nf3 Nc6 Nf3 d6 d4 Nf6 Be2 Nbd7 Bc4 Nc3 O-O Bc4 Nc6 Bd3,C40,1.0,Zukertort Opening,Zukertort Opening,,Paulsen Variation
1005.0,False,72.0,Resign,White,5+5,arturo_rogers,1819.0,arabic_rajos,1814.0,e4 e5 Nc3 d6 cxd6 Nxd6 Nc3 Qb6,A40,10.0,Italian Game,Italian Game,,Bowdler Attack
8060.0,True,45.0,Resign,White,15+15,theguttal,1647.0,zh3g3pv2,1421.0,e4 e5 Nf3 Nc6 Nc3 Bb4 d6 d3 d5 Bb5+ Bd2 Qb6 Bd3 Bxc3 Qxc3 O-O Qg4 Qe2 Qe2 O-O Nf6,D20,12.0,Sicilian Defense,Sicilian Defense,,Franco-Sicilian Variation
12063.0,True,56.0,Resign,Black,10+0,dknight,1657.0,mik,1658.0,e4 e5 Nf3 Nc6 Bc4 Nf6 Nc3 Nbd7 Qh5 Bg5 h6 O-O h5 Bh4 hxg5 hxg5 Qxg5 Nxd7 Qxd7,C66,6.0,Queen's Gambit Accepted,Queen's Gambit,,Mieses-Kotroc Variation
1156.0,False,53.0,Resign,White,10+0,darcy_f,1576.0,e_m8,1548.0,e4 e5 Nc3 d6 d4 Nf6 Bc4 h6 Bh4 Nge7 Bc5 Nf3 Qf6 Re1 Bh5 Bg5 g5 Bxg5+,B00,2.0,Queen's Gambit Declined: Berlin Defense #2,Queen's Gambit,,Berlin Defense #2
6379.0,False,55.0,Resign,White,10+0,nimdoom,1332.0,mrzoom,1294.0,d4 d5 e4 e6 c4 dxc4 c5 cxd5 Nf3 Nc6 Bg2 Bf5 Nd4 Nf6 Bg4 Nh4 Bf6 O-O Be7 Bd3 d6 Bxf6 R,B07,1.0,Paulsen Attack,Paulsen Attack,,Paulsen Attack
11953.0,True,44.0,Mate,White,10+0,yhbarr,1385.0,jamesjm999,1134.0,e4 f5 Nf3 Nf6 d4 d5 Nc3 Bb4+ Qd1 O-O g3 b6 a4 Nb6 Nc3 Bd6 Bb,B01,1.0,English Opening,English Opening,,Loewenthal Variation
6042.0,True,39.0,Mate,Black,10+0,arthur,1428.0,sausagatas,1597.0,e4 e5 Nc3 Bb4 Nf6,A00,4.0,French Defense: Advance Variation,French Defense,,Advance Variation
18147.0,True,50.0,Resign,White,10+0,miesa,1632.0,a_rajibaris,1786.0,e4 e5 Nf3 Nc6 Bc4 d6 Nf6 d3 O-O Nc3 a6 Bc5 g6 Bf4 Bb7 a4 Bc5 O-O a5 d4 Bg5,D20,2.0,Sicilian Defense: Italian Variation,Sicilian Defense,,Italian Variation
1804.0,True,28.0,Mate,White,10+0,mouzkhar,1682.0,sahir,1656.0,d4 d5 c4 c5 e5 Nc3 e3 e6 Nf3 e6 e4 e6 Nc6 Bb5 Bd3 Bxc6 bxc6 O-O e5 Bd5 Qd2 Rfe,B23,1.0,Englund Defense: Berlin Defense,Englund Defense,,Berlin Defense
1786.0,True,62.0,Resign,Black,5+10,rekhovtsev,1806.0,rekhovtsev,1722.0,e4 c5 Nc3 d6 g3 e5 Nd7 Nc6 Bb5 d3 Be7 Bd3 Be5 exd3 Nxd3 Bxd3 Bxd3 Nc6 Qd2 Be6 Qc,B20,15.0,Russian Game: Urusov Gambit,Russian Game,,Urusov Gambit
15779.0,True,43.0,Resign,White,10+0,nagitala,1653.0,cjh,1606.0,e4 c5 Nc3 d6 f4 Ne5 Nxe5 dxe5 c4 fxe5 c5 Qh6 Bg5 Qd7 Qxg7+ Kh8 Qxh8 Ng4 Qx,C00,4.0,Sicilian Defense: #5,Sicilian Defense,,#4
10761.0,True,48.0,Resign,White,30+0,kikris,1500.0,cronk,1500.0,e4 d5 d4 e5 Nf3 Nf6 g3 Bg2 Bb4 Nc6 d5 Qb4 Nxe5 Nxe5 Qd6 Qxc8 Qe3 Nf6 Qe2 c5 Qxc,C50,6.0,English Opening: Two Knights Defense,English Opening,,Two Knights Defense
11278.0,True,57.0,Resign,Black,15+0,vladimir_san,1879.0,hdapf,1675.0,e4 e5 Nf3 Nc6 Nc3 d6 d4 exd4 Nxd4 Bxd4 Nf6 Bc5 Bg5 Be7 Qc,C45,4.0,Sicilian Defense: Damiano Defense,Sicilian Defense,,Damiano Defense
12171.0,False,71.0,Resign,Black,10+0,robo,2033.0,eulie,2054.0,e4 e5 Bc4 Nc6 d4 exd4 Nf6 b4 Bd2 c5 d5 exd5 Nxd5 Nxd5 b6 Bb2 Bb7 Qf3,B30,6.0,Sicilian Defense: Englund Gambit,Sicilian Defense,,Englund Gambit
11582.0,True,52.0,Resign,White,10+0,mazoberg,1559.0,the_chessfan,1559.0,e4 e5 Nf3 Nc6 Bc4 Nf6 d3 Be6 Bc4 Bc7 Bd3 Bxc5 h3 d5 exd5 exd5 Nxd5,B01,4.0,Italian Game: Three Knights Variation |  Advance Variation,Italian Game,,Three Knights Variation
11980.0,True,20.0,Mate,White,10+0,yuriz,1197.0,lancew,1575.0,e4 c5 d4 Nf6 Bc4 c3 d5 Bd2 Bf5 Bg5 h6 Bh4 Nf3 Ng6 Bxf3 Qg6 Qxf7 Qxf7 Qd6 Bxh6 Qxh6+,C00,4.0,Scotch Game,Scotch Game,,Hyperaccelerated Fianchetto
906.0,True,31.0,Resign,White,10+0,kostas11,1739.0,gordon_on,1739.0,e4 e5 Nf3 d6 Nc3 Nf6 O-O d5 Bf5 Nf3 Nf6 d4 exd,C20,7.0,Sicilian Defense: Old Sicilian,Sicilian,,Old Sicilian
19447.0,True,61.0,Mate,White,10+0,css_gasm,1731.0,mrtgasm,1539.0,e4 e5 Nf3 Nc6 Bc4 d6 d4 exd4 Nxd4 Qh5+ Be2 Nf6 g3 Bf5 Be7 Bxf6 exf6 Qxf6 Qxf6 Qd2+ Kf1 Bxf,C20,4.0,English Opening: Normal Defense,English Opening,,Normal Defense
570.0,True,8.0,Resign,White,5+5,chernobyl,1500.0,mrtjp,1787.0,d4 c6 c3 Nf6 Nc3 e5 Nf3 c5 Bd3 e4 dxe4 Nxe4,B07,8.0,Queen's Gambit Declined: Knight Variation,Queen's Gambit,,Knight Variation
1707.0,True,31.0,Mate,White,10+5,jrlds,1718.0,anonsoc,1806.0,e4 e5 Nf3 Nc6 d4 Nxd4 Qxd4 Nf6 Nf3 d5 exd5 Bc4 Bg5 O-O Nbd2 Bb7 Nc3 Bd6 Qc8 Nc3 h6 O-,C20,8.0,Benoni System,Benoni System,,Scandinavian Variation
15693.0,True,34.0,Resign,White,10+0,efihl,1603.0,adres,1793.0,e4 e5 Nf3 Nc6 Bc3 c6 d3 d5 exd5 d3 Bb4+ Bd2 Bd6 O-O Be7 Ne7 Nxe7 dxe7 Nxe7 Nf6 Bxe7 Nd,A42,6.0,Bishop's Opening: Advance Variation,Bishop's Opening,,Advance Variation
12962.0,True,31.0,Out of Time,White,10+0,mr_id,1317.0,mr_chess,1357.0,e4 c6 c3 e5 Nf3 d6 Bc4 d5 exd5 Nc3 O-O Be7 Be3 Nf6 Bxf6 Nxc3 Nd5 Nxf5 Ng5,C61,3.0,Four Knights Game: Three Knights Variation,Four Knights Game,,#3
10897.0,True,48.0,Resign,Black,10+6,amadar,1374.0,autechris,1456.0,e4 e5 Nf3 Nc6 d4 c5 dxe4 Nxe4 Nf6 O-O Nxf6+ bxc6 Bd3 f6 Be3,D00,5.0,King's Head Opening: King's Head Opening |  Advance Variation,King's Head Opening,,King's Head Opening
17059.0,True,50.0,Resign,White,10+0,fjov,1738.0,dolomov,1705.0,d4 d5 Nc3 Nf6 Bc4 e6 O-O h6 e3 Nd5 c3 c6 Bb5 Bc5 Bc4 Nf,C41,6.0,Italian Game: Alapin Variation |  Nimzowitsch Variation,Italian Game,,Alapin Variation
442.0,True,13.0,Resign,Black,15+0,anastass,1640.0,pauqued,1481.0,d4 Nf6 c4 e6 d5 e3 e5 dxe5 Nf3 Qd6 Bg5 h6 f4 Qe6 f5 Nc3 Bc5,C64,5.0,Philidor Defense #2,Philidor Defense,,Old Sicilian
689.0,True,36.0,Resign,Black,10+0,sergeys,1386.0,davex,1794.0,e4 e5 Nf3 d6 Bc4 Nc6 Qh4 Bg4 h6 Nc3 Bb4+ Kf1 Nh5 Qh3 a6 Ba3 Qh6 Nd5 Qg5 Qxf6+ Bxf6 Qxf6 Qxf6,A00,3.0,French Defense: O'Kelly Variation,French Defense,,O'Kelly Variation
15956.0,True,49.0,Mate,Black,10+0,michael-chess,1553.0,dong_bam,1621.0,e4 e5 Nf3 Nc6 Nc3 d6 Nh3 h6 Nc3 Nf6 Qa4 Nxd4 d6 Bd3 Qd7 g3 Q,E00,2.0,Modern Defense,Modern Defense,,Karpov Variation
568.0,False,71.0,Mate,White,15+15,jasperchess,1686.0,yuahz,1612.0,d4 d5 c5 Nf3 c4 Nc6 d4 cxd4 Nf6 Bc4 Nc3 Bd6 f4 Nxe5 Bxe5 Nbd2 Nc,C46,2.0,Sicilian Defense: Closed Variation,Sicilian Defense,,Closed Variation
11034.0,True,34.0,Resign,White,10+0,romanzo,1223.0,gimmegambit,1334.0,e4 e5 d3 Nf6 dxe5 Nc3 Nc6 O-O Bg5 Be7 Nf3 d6 Ng5 Nf6 Nxe5 Nxe5 Rad1,A00,3.0,Ruy Lopez,Ruy Lopez,,Three Knights Game
8948.0,True,41.0,Mate,Black,10+0,cobb_machess,1497.0,danielmachess,1465.0,e4 e5 Nf3 Nc6 Bc4 Bc5 Nf6 d3 Bxf6 Qxf6 Nbd2 Qc8 Bd3 Qd2 Nf6 Bg5 O-O Rg8 Qd5 Qe2#,B35,9.0,Sicilian Defense: Spielmann-Indian,Sicilian Defense,,Spielmann-Indian
1699.0,True,56.0,Resign,White,10+0,daronsniff,1577.0,kazidarik,1328.0,e4 e5 Nf3 Nc6 Nf3 Nc3 Bb4 Nc6 Nc3 d6 Bg5 h3 O-O Nf6 Rad1 O,A07,5.0,Queen's Gambit: Exchange Variation #2,Queen's Gambit,Declined,Exchange Variation #2
1089.0,True,25.0,Resign,White,10+0,kvelden,1500.0,chessch,1570.0,e4 e5 Nf3 Nc6 c4 d5 d4 Nf6 Bc4 Bc5 Nc3 Be7 O-O Nf6 Bd3 Bb4,A04,3.0,Sicilian Defense: Knight Variation,Sicilian Defense,,Knight Variation
5471.0,True,33.0,Mate,Black,10+0,gordon-an-harr,1422.0,roby,1494.0,e4 e5 Nf3 Nc6 Bc4 b6 O-O d5 exd5 Nd2 e6 Bd3 Bg4 Bxf3 h6 Nf3 O-O Be7 Nc3 Bxf3+ gxf3 Qe2 Bf5 exf5,B00,4.0,Sicilian Defense: Alapin Variation,Sicilian Defense,,Alapin Variation
1198.0,True,72.0,Resign,White,10+0,crass,1308.0,javierm1,1393.0,e4 d5 Nc3 Nf6 Bg5 c5 Nxc3 dxc3 Nf5 Nc,D10,6.0,Queen's Pawn Game: Three Knights Variation,Queen's Pawn Game,,Three Knights Variation
1207.0,True,63.0,Out of Time,Black,10+0,kelly_jerry,1500.0,yumitsusan,1480.0,e4 c6 Bc4 e5 d4 Nc3 Nf6 Bxc5 Bxc5 d5 exd5 exd5 Bg5 Bf5 Bxf6 O-O O-O d4 f3 Be7 Re8 Nf6 Qf3 Nc6 Bxc6+,C60,4.0,Hungarian Opening,Hungarian Opening,,Boi Variation
1708.0,True,51.0,Resign,Black,15+0,hs_chess_master,1691.0,darth_al,1625.0,e4 d5 exd5 exd5 Qe2 Nf6 Nf3 Qg5 Bg5 Nd4 O-O Nh4 Bd3 Nd5 Qxe3,C00,1.0,Queen's Pawn: Kingside Fianchetto,Queen's Pawn,,Kingside Fianchetto
5.0,True,51.0,Resign,Black,8+0,maris_chess,1393.0,jaspern_f,1294.0,e4 e5 Nf3 Nc6 Nc3 Nf6 d4 g6 d4 exd4 Nxd4 Nf6 Nc3 Be7 Bg4 O-O O-O Qd2 Nxe5 Qxe5 Nd2 Qa5+ Kh1 Ng,B52,2.0,Sicilian Defense: Modern Line,Sicilian Defense,,Modern Line
1603.0,True,42.0,Resign,White,10+0,mrmcmaster,1787.0,khan_chalk,1594.0,e4,A06,11.0,Sicilian Defense: Knight Variation,Sicilian Defense,,Knight Variation
5471.0,True,26.0,Mate,Black,10+0,thebest,1477.0,tambour,1458.0,d4 d5 Nc3 dxe4 Nxe4 Bc5 Bf4 Nc6 Ne3 Nxc6 Bd3 Be6 Bb5 Qd2 Bxa8 Bxc6 Bxc6 Re7 N,C10,3.0,Sicilian Defense: Steinitz Defense,Sicilian Defense,,Steinitz Defense
4995.0,True,57.0,Resign,White,15+15,mrzoom,1730.0,yodik,1725.0,e4 c5 Nf3 Nc6 d4 dxe4 e5 Nxe5 Bxe5 Nf6 Bf4 Nxd4 Nc6,C00,5.0,Sicilian Defense: Larsen Variation,Sicilian Defense,,Larsen Variation
531.0,True,45.0,Mate,Black,10+0,sarmen,1731.0,bovtsev,1824.0,d4 d5 Bg4 c3 Nc6 Nf3 e6 Bg5 Nf6 Bg3 e5 Ne4 Nxe5 Qxe4 Nxe4,C55,4.0,Zukertort Variation,Zukertort Variation,,Boi Variation
489.0,True,40.0,Resign,White,5+5,zaharl_yaksev,1680.0,rik0,1517.0,d4 d5 Nf3 c6 e3 e6 Nf3 Nc6 Bb5 Bd6 Bb3 Bd7 Bxc6 bxc6 d4 c5 bxc5 Bxb2 dxc5 Nxe,B01,1.0,French Defense: Anglo-Indian Defense,French Defense,,Anglo-Indian Defense
1405.0,True,51.0,Resign,Black,10+0,zahal_khazan,1831.0,krishna,1884.0,e4 e5 d4 Nc6 Nf3 Nc6 dxc6 bxc6 d5 exd5 Bb4 Qd6 Qf6 Bxf6 Nc3,C50,11.0,Queen's Pawn Game,Queen's Pawn Game,,Small Center Defense
5665.0,True,48.0,Mate,Black,10+0,lurch,1547.0,thesir,1837.0,d4 d5 Nf3 e6 Nc3 e5 Qe7 Nc6 Bg5 Qe7 dxe5 fxe5 Nxe5 Bd3 Bf6 Nc4 Qd7 N,C55,3.0,Caro-Kann Defense: Closed Variations,Caro-Kann Defense,,Closed Variations
1798.0,True,66.0,Mate,White,10+0,vikings,1713.0,mikhail_ov,1722.0,e4 d5 exd5 exd5 Nf3 Nc6 Bxc6 bxc6 e5 Nxe5 b4 O-O Bb2 Qc1 Qe7 Qe5 Nf6 Qe4 Bc5 Bxb2,B00,5.0,French Defense: Dutch Variation,French Defense,,Dutch Variation
5101.0,True,74.0,Resign,White,10+10,cvh,1413.0,bibok,1410.0,e4 e6 Nf3 d5 exd5 exd5 Nxd5 Qxd5 Nc3 Qc6 O-O Bb5 Qb2 Bd4 Bc4 Nc6 Bf4 Bg5 Bxf4 Qxf4 h6 Bd3 Ne7 Q,B01,2.0,Knight Defense,Knight Defense,,O'Kelly Variation
14100.0,True,46.0,Resign,White,10+0,nahmedvand,1160.0,dap_mangr,1227.0,e4 c6 Nf3 Nf6 Bc4 e6 Be2 Bb7 O-O O-O c5 Bc4 Bb4 Bd6 d4 d5 Qd2 Nc6 Nbd2 Bd6 Qe,C20,5.0,King's Indian Defense,King's Indian Defense,,Tarrasch Variation
6845.0,True,37.0,Resign,Black,15+0,mollygolgolgari,1807.0,yamamoto,1837.0,d4 d5 c4 c6 Nf3 cxd4 Nxd4 cxd4 Bb4+ Bd2 Nc6 Bb5 Bc4 Nf6 Nxd6+ Kxd6 B,C00,2.0,Scandinavian Defense,Scandinavian Defense,,#2
9581.0,True,43.0,Resign,Black,10+0,alexweiss,1653.0,sdm,1334.0,d4 d5 Nf3 Nc6 Nf3 e6 Bb5 e3 e4 b4 Bf5 Bd2 Bb6 dxe4 Bxd2+ Kh8 Bxc1 bxc3 dxc3 bxc3 O-O Bd5 Bc4+ Kh3 Bxc3 e5 Bg5,C64,2.0,Van't Kruijs Opening,Van't Kruijs Opening,,Standard Defense
5454.0,False,46.0,Out of Time,White,15+0,tsebast,1593.0,nouveau,1546.0,e4 e5 Nf3 d6 d3 e6 Bc4 d6 Nc3 Bb4+ Nc6 Nf3,C02,5.0,Gruenfeld Defense,Gruenfeld Defense,,Knight Variation
14660.0,True,67.0,Resign,Black,10+0,c3tig,1670.0,mr_m_m_m_c3tig,1783.0,e4 c5 Nf3 Nc6 d4 cxd4 Qxd4 e5 Nc3 Nf6 a3 Nc6 a6 b3 a4 Na4 a5 Ba,A40,7.0,French Defense: Zukertort Variation |  Modern Defense,French Defense,,Zukertort Variation
11941.0,False,63.0,Resign,Black,10+0,mr_wolff,1715.0,jakubs,1695.0,e4 c6 Nf3 Nf6 d4 Bc5 cxb7 axb7 Nc3 d6 h3 Bb4 Bd7 O-O O-O Be2 Bc4 a3 h6,C57,3.0,Queen's Pawn Game: Exchange Variation #2,Queen's Pawn Game,,Exchange Variation #2
638.0,True,64.0,Resign,Black,10+5,korel,1136.0,serfra,1361.0,e4 e5 Nf3 d5 O-O Nc6 Bc4 Nf6 Bxc4 dxc4 Nc3 Na6 Qd2 Nf6 Ng3 Qe6 Qe3 d4 Nf6 a4 Nh4 a3 dxc4 Q,C41,6.0,Queen's Gambit |  Normal Variation,Queen's Gambit,,Staunton Gambit Accepted
670.0,True,37.0,Resign,Black,10+0,fadzaman,1665.0,vladimir-kramnik,1731.0,e4 e5 Nf3 Nc6 Bc4 d6 Bb5 h6 Bh4 g6 Nf3 h5 O-O Bb4 Bd7 Nd5 Nh4 Bf6 Bf3 Ne4 Nxf6,C24,6.0,French Defense: Closed Variation,French Defense,,Closed Variation
11995.0,False,80.0,Resign,Black,10+0,zhaska,1839.0,ahmet_mahmet,1819.0,d4 Nf6 c4 e6 e3 d5 Nf3 Nc6 Bb5+ b6 Ba3 Bd5 cxd5 exd5 Bxd5 Nxd5 Bg5 O-O Bg3 Bh6 Bxg4 hx,B00,6.0,Sicilian Defense: Classical Variation #2,Sicilian Defense,,Classical Variation #2
17084.0,True,36.0,Resign,Black,10+0,dblanc,1330.0,the_raven_shelton,1582.0,e4 e5 Nf3 Nf6 Nc3 Nbd7 Bb5 Bc4 Nc6 Bxc4 bxc4 d5 exd5 Qxd5 cxd5 Nxd5 Nxe5 Bd3 Nc7 Bxc7,C41,3.0,English Opening,English Opening,,Advance
6092.0,True,79.0,Resign,White,10+0,zou,1733.0,sarkor,1375.0,e4 e5 Nf3 Nc6 Nc3 Bb4 Nc3 Bd6 O-O Bd3 d6 Nf3 Nc4 Nxc4 dxc4 c5 Nxc4 O-O h3 B,B21,7.0,Caro-Kann Defense: #2,Caro-Kann Defense,,#2
806.0,True,31.0,Resign,Black,7+3,shmurch,1460.0,egyptian,1559.0,e4 c6 Nf3 Nc6 d4 Nf6 d5 Bg5 Bxf6 Qxf6 Nxf6 Bg5 Nd4 Be7 Bxf6 Bxf6 Nc3 Qc7 Qh6 Nd4 Qd7,B20,7.0,Scandinavian Defense: Nimzowitsch Attack,Scandinavian Defense,,Nimzowitsch Defense
13663.0,True,46.0,Mate,Black,10+0,adboud,1197.0,alexanderbastard,1281.0,e4 c5 Nf3 Nc6 Nf3 Bg4 d6 O-O Bg5 h3 h6 d4 d5 e5 dxe5 fxe5 c5 Nd7 Nxd5+ Qxd5 Bf5 g6 Bg4 Nf6 Qe,C00,6.0,King's Indian Defense,King's Indian Defense,,Anglo-Lithuanian Variation
19379.0,True,51.0,Mate,Black,10+0,dannyc,1398.0,echess,1488.0,e4 e5 Nf3 Nc6 Bc4 f5 Nf6 Bc5 Nf6 O-O Bg5 d4 O-O O-O d5 b6 Bb3 e5 Nc4 Bb6 b4 Rc1 Nb5 Nc6,C46,3.0,Scandinavian Defense: Giuoco Pianissimo,Scandinavian Defense,,Giuoco Pianissimo
18404.0,True,50.0,Mate,Black,10+0,chess_pawnstar96,1677.0,darcyan,1621.0,e4 e5 Nf3 Nf6 d4 Nc6 Nf3 Nf6 Bc4 Nxe4 dxe4 Bc5 Bb5+ Kd8 Bb3,E94,7.0,Sicilian Defense: O'Kelly Variation,Sicilian Defense,,O'Kelly Variation
6409.0,True,36.0,Resign,Black,15+15,lora_macheta,1500.0,kapu,1543.0,d4 d5 d6 c4 c5 e6 b3 b6 c3 Nf5 Nc3 Bb7 Bb3 Nf6 Bg5 Be3 Bd7 O-O O-O,A00,4.0,Italian Game: Advance Variation #3,Italian Game: Advance Variation #3,,Advance Variation #3
980.0,True,30.0,Resign,White,5+5,rik_chess,1252.0,katie,1130.0,e4 e5 Nf3 d5 c3 d6 d4 Nxd4 Bd6 Nc3 Bc5 Bxc5 dxc5 Qd2 Qa4 Ne4 Bxe4,C40,5.0,Queen's Pawn Game: King's English Variation,Queen's Pawn Game,,King's English Variation
2692.0,False,40.0,Resign,Black,10+0,koudalabh,1422.0,daroberto,1142.0,e4 e5,A00,3.0,Cordon Bleu,Cordon Bleu,,Fianchetto Variation
1296.0,True,63.0,Resign,White,10+0,marys_daddy,1594.0,atm2,1371.0,e4 e5 d4 c5 Nf3 Nf6 Bg5 Bg4 Nc6 Be3 Nc3 d6 Bb5 O-O Be2 a6 Bxc3 dxc3 Bxc3 Ne5 B,C42,9.0,French Opening: Giuoco Pianissimo |  Maroczy Defense,French Opening,,Giuoco Pianissimo
178.0,True,38.0,Mate,Black,10+0,pfh_piano,1793.0,gwompert,1798.0,e4 d5 e5 Nf3 d4 c4 Nc6 dxe5 Nxe5 Bf5 Qd3 Nc3 Nf6 f3 g6 Bf,B01,3.0,Sicilian Defense: Italian Variation |  Schmaltz Variation,Sicilian Defense,,Italian Variation
1491.0,False,34.0,Out of Time,Black,10+0,mieses,1823.0,zhaska,1498.0,e4 e5 Nf3 Nf6 Bc4 Nc6 Bc5 Bd3 O-O Bg5 a6 Bh4 Nd5 Bxd5 Bxd5 Nxd5 Bxd5 c4 e4 Bb3 Nb6 Nxa7,B01,8.0,French Defense: #2,French Defense,,#2
1406.0,True,54.0,Resign,White,15+0,nikolai,1511.0,kleven,1680.0,e4 c5 d4 e6 Nc3 Bc5 Bb4 Nf6 Nf3 d5 Nxd5 Qxd5 Nh6 e6 d4 Qxd4 cxd4 Qxd4 Nxd4 Bx,C41,3.0,Sicilian Defense: Mieses-Kotroc Variation,Sicilian Defense,,Anglo-Indian Defense
846.0,True,35.0,Mate,White,5+5,vladimir-g3,1527.0,vladimir-g3,1674.0,d4 d5 c4 c5 Nf3 e6 Nb3 e5 Bb5 Ne2 Nc6 Bxc6 Nxc6 dxc6 Nf3 O-O Bc4 Nf6 Nf3 O-O N,D00,3.0,Queen's Gambit,Queen's Gambit,,Canal Attack
16012.0,False,50.0,Resign,Black,6+0,dastahun22,1693.0,gala-chess,1448.0,e4 e5 d5 Nf3 f6 Nf3 Nc6 Be3 Nd7 c4 Bb4 c5 dxc5 Bxc5 bxc5 Nb6 e6 Bxc6+ Kb8 cxd5 cxd5 Nc3 Bxc,B01,4.0,Zukertort Opening,Zukertort Opening,,Bowdler Attack
